sequenceID,MappingManager_main_FrameID,rot_w,rot_x,rot_y,rot_z,pos_x,pos_y,pos_z,cur_time,currentLocation_Timestamp,latLon_x,latLon_y,accuracy,0,accuracy,XRCameraIntrinsics_focalLength_x,XRCameraIntrinsics_focalLength_y,XRCameraIntrinsics_resolution_x,XRCameraIntrinsics_resolution_y,XRCameraIntrinsics_principalPoint_x,XRCameraIntrinsics_principalPoint_y,compass,compassAccuracy,compassMagnetic,satelliteView,satelliteUsed,speedMetersPerSecond,Input_acceleration_x,Input_acceleration_y,Input_acceleration_z,gyro_userAcceleration_x,gyro_userAcceleration_y,gyro_userAcceleration_z,ArFoundationCameraStats_mainArFoundation_CurrentSpeed,ArFoundationCameraStats_mainArFoundation_CurrentAngleSpeed,ArFoundationCameraStats_mainArFoundation_TimeRangeAverage,ArFoundationCameraStats_mainArFoundation_InTimeRangeAverageSpeed,ArFoundationCameraStats_mainArFoundation_InTimeRangeAverageAngleSpeed,ArFoundationLightManager_main_LastIntensity,lightEstimationData_averageBrightness,lightEstimationData_averageColorTemperature,lightEstimationData_colorCorrection_Value_r,lightEstimationData_colorCorrection_Value_g,lightEstimationData_colorCorrection_Value_b,lightEstimationData_averageIntensityInLumens,lightEstimationData_mainLightIntensityLumens,lightEstimationData_averageMainLightBrightness,lastFrameEventArgs_exposureDuration,lastFrameEventArgs_exposureOffset,vApplication_version,bApplication_buildGUID,Exif_ApertureValue,Exif_Brightness,Exif_ExposureTime,Exif_ShutterSpeed,Exif_ExposureBias,Exif_FNumber,Exif_FocalLength,Exif_Flash,Exif_ColorSpace,Exif_PhotographicSensitivity,Exif_MeteringMode,depth_CameraConfiguredDepthSensorSupport,depth_LastRGBWidth,depth_LastRGBHeight,depth_LastDepthWidth,depth_LastDepthHeight,depth_LastDepthConfidenceWidth,depth_LastDepthConfidenceHeight,depth_LastDepthRawWidth,depth_LastDepthRawHeight,depth_LastDepthSmoothedWidth,depth_LastDepthSmoothedHeight,depth_LastHumanDepthWidth,depth_LastHumanDepthHeight,depth_LastHumanStencilWidth,depth_LastHumanStencilHeight
39,0009,0.5704891,0.09042627,-0.8149638,0.04689815,2.784027,1.26345,1.001078,1776164340,1776164338.12997,49.0815964,1.63037753,137,0,137,2539.787,2539.787,3840,2160,1934.19,1076.879,278.8885,17.08276,271.8087,-1,-1,-1,0.09777832,-1.095535,-0.2225952,0.03148441,-0.1105474,-0.07536145,0.8690968,16.77159,1,0.8799627,21.77026,0.9849189,0.4589722,5925.648,0,0,0,917.9444,0,0,0.00684931506849315,-0.1029345,v1.7.6,b16ec9c5d6ab84add850387b9fda50061,1.663754436006,5.08335772035973,0.00684931506849315,7.19094452483476,0,1.78,6.765,0,sRGB,64,Pattern,2,3840,2160,0,0,256,144,0,0,256,144,256,144,256,144
39,0010,0.5130073,0.08429766,-0.850729,0.07731571,2.664673,1.282623,1.249475,1776164340,1776164338.12997,49.0815964,1.63037753,137,0,137,2539.48,2539.48,3840,2160,1933.93,1077.306,278.8885,16.79129,263.0111,-1,-1,-1,0.119812,-0.8963623,-0.1786652,0.06743182,0.07714725,0.03169566,0.6843407,24.88241,1,0.8672555,26.18595,0.9998807,0.4659444,5925.648,0,0,0,931.8888,0,0,0.00684931506849315,-0.08480854,v1.7.6,b16ec9c5d6ab84add850387b9fda50061,1.663754436006,5.12224673375333,0.00684931506849315,7.19094452483476,0,1.78,6.765,0,sRGB,64,Pattern,2,3840,2160,0,0,256,144,0,0,256,144,256,144,256,144
39,0011,0.4730102,0.08109543,-0.8732779,0.08408725,2.512405,1.280932,1.423172,1776164341,1776164338.12997,49.0815964,1.63037753,137,0,137,2539.468,2539.468,3840,2160,1933.915,1076.787,262.2111,16.67596,258.0192,-1,-1,-1,-0.02330017,-1.004745,-0.1009827,-0.08783889,-0.02356791,0.06873232,0.761482,16.26121,1,0.78944,23.95229,1.017176,0.4740039,5925.648,0,0,0,948.0078,0,0,0.00684931506849315,-0.06419094,v1.7.6,b16ec9c5d6ab84add850387b9fda50061,1.663754436006,5.13751349040664,0.00684931506849315,7.19094452483476,0,1.78,6.765,0,sRGB,64,Pattern,2,3840,2160,0,0,256,144,0,0,256,144,256,144,256,144
39,0012,0.4646234,0.03743139,-0.8821404,0.06747179,2.263138,1.259298,1.606948,1776164341,1776164338.12997,49.0815964,1.63037753,137,0,137,2539.36,2539.36,3840,2160,1933.83,1077.848,262.2111,16.63695,254.2462,-1,-1,-1,0.1171417,-0.8927307,-0.1894531,0.1498132,0.09050167,-0.1189728,0.9279486,25.5138,1,0.838775,25.79158,0.9511878,0.4432535,5925.648,0,0,0,886.507,0,0,0.00684931506849315,-0.1448301,v1.7.6,b16ec9c5d6ab84add850387b9fda50061,1.663754436006,5.03526343215869,0.00684931506849315,7.19094452483476,0,1.78,6.765,0,sRGB,64,Pattern,2,3840,2160,0,0,256,144,0,0,256,144,256,144,256,144
39,0013,0.4263031,0.0487222,-0.9019668,0.04845243,2.078674,1.265833,1.743399,1776164341,1776164338.12997,49.0815964,1.63037753,137,0,137,2539.787,2539.787,3840,2160,1934.643,1077.532,262.2111,25.80606,249.4919,-1,-1,-1,-0.1044922,-0.8757477,-0.01020813,-0.1383936,0.1201992,0.09516211,0.7298455,29.62346,1,0.8117601,21.08925,1.006636,0.4690922,5925.648,0,0,0,938.1844,0,0,0.00757575757575758,-0.07671384,v1.7.6,b16ec9c5d6ab84add850387b9fda50061,1.663754436006,5.03212109143183,0.00757575757575758,7.04968986172373,0,1.78,6.765,0,sRGB,64,Pattern,2,3840,2160,0,0,256,144,0,0,256,144,256,144,256,144
39,0014,0.3369566,0.01781266,-0.9398245,0.05359904,1.878891,1.206825,1.895802,1776164342,1776164338.12997,49.0815964,1.63037753,137,0,137,2539.036,2539.036,3840,2160,1933.376,1077.496,241.7384,23.98487,237.4357,-1,-1,-1,0.08401489,-0.9674683,-0.1490326,0.07606385,0.01727057,-0.02105439,0.7518753,14.44597,1,0.8439259,27.27186,1.161969,0.5414774,5925.648,0,0,0,1082.955,0,0,0.00763358778625954,0.09581095,v1.7.6,b16ec9c5d6ab84add850387b9fda50061,1.663754436006,5.14968074021318,0.00763358778625954,7.03731920645994,0,1.78,6.765,0,sRGB,64,Pattern,2,3840,2160,0,0,256,144,0,0,256,144,256,144,256,144
39,0015,0.301301,0.01746327,-0.9511558,0.0649263,1.643265,1.19487,2.010213,1776164342,1776164338.12997,49.0815964,1.63037753,137,0,137,2539.611,2539.611,3840,2160,1934.818,1077.947,241.7384,23.2481,232.8429,-1,-1,-1,-0.09367371,-1.103333,-0.02514648,-0.1072296,-0.1240758,0.1321188,0.9493895,11.11079,1,0.800816,26.73807,1.127586,0.5254551,5925.648,0,0,0,1050.91,0,0,0.00719424460431655,0.0596994,v1.7.6,b16ec9c5d6ab84add850387b9fda50061,1.663754436006,5.13142945998172,0.00719424460431655,7.11858909807269,0,1.78,6.765,0,sRGB,64,Pattern,2,3840,2160,0,0,256,144,0,0,256,144,256,144,256,144
39,0016,0.2807465,0.02701494,-0.9568657,0.06971174,1.312889,1.199526,2.11141,1776164342,1776164338.12997,49.0815964,1.63037753,137,0,137,2539.946,2539.946,3840,2160,1934.631,1078.747,241.7384,26.58282,231.7332,-1,-1,-1,-0.03741455,-0.7574005,0.07533264,-0.05170976,0.2365209,0.1848848,0.9921855,16.99528,1,0.8916195,23.40857,1.071424,0.4992838,5925.648,0,0,0,998.5676,0,0,0.00719424460431655,-0.001723282,v1.7.6,b16ec9c5d6ab84add850387b9fda50061,1.663754436006,5.04853645163337,0.00719424460431655,7.11858909807269,0,1.78,6.765,0,sRGB,64,Pattern,2,3840,2160,0,0,256,144,0,0,256,144,256,144,256,144
39,0017,0.2233948,0.02890343,-0.9731915,0.04645219,1.039146,1.202269,2.218519,1776164343,1776164338.12997,49.0815964,1.63037753,137,0,137,2539.611,2539.611,3840,2160,1934.321,1077.68,230.0051,26.64132,224.3207,-1,-1,-1,-0.0644989,-1.077438,-0.04380798,-0.05771645,-0.08968318,0.05896229,0.8512281,39.17599,1,0.925637,20.17989,1.043033,0.4860533,5925.648,0,0,0,972.1066,0,0,0.00719424460431655,-0.03401133,v1.7.6,b16ec9c5d6ab84add850387b9fda50061,1.663754436006,5.03293959658236,0.00719424460431655,7.11858909807269,0,1.78,6.765,0,sRGB,64,Pattern,2,3840,2160,0,0,256,144,0,0,256,144,256,144,256,144
39,0018,0.1497975,0.03816117,-0.9851592,0.07460451,0.7871094,1.252819,2.331967,1776164343,1776164338.12997,49.0815964,1.63037753,137,0,137,2540.736,2540.736,3840,2160,1934.515,1077.536,230.0051,26.78693,215.9164,-1,-1,-1,-0.002426147,-0.8541412,-0.04621887,-0.03712079,0.1335336,0.09931134,0.7329615,21.61345,1,0.9428111,25.66711,1.102612,0.5138174,5925.648,0,0,0,1027.635,0,0,0.00719424460431655,0.03277311,v1.7.6,b16ec9c5d6ab84add850387b9fda50061,1.663754436006,5.08680646856109,0.00719424460431655,7.11858909807269,0,1.78,6.765,0,sRGB,64,Pattern,2,3840,2160,0,0,256,144,0,0,256,144,256,144,256,144
