sequenceID,MappingManager_main_FrameID,rot_w,rot_x,rot_y,rot_z,pos_x,pos_y,pos_z,cur_time,currentLocation_Timestamp,latLon_x,latLon_y,accuracy,0,accuracy,XRCameraIntrinsics_focalLength_x,XRCameraIntrinsics_focalLength_y,XRCameraIntrinsics_resolution_x,XRCameraIntrinsics_resolution_y,XRCameraIntrinsics_principalPoint_x,XRCameraIntrinsics_principalPoint_y,compass,compassAccuracy,compassMagnetic,satelliteView,satelliteUsed,speedMetersPerSecond,Input_acceleration_x,Input_acceleration_y,Input_acceleration_z,gyro_userAcceleration_x,gyro_userAcceleration_y,gyro_userAcceleration_z,ArFoundationCameraStats_mainArFoundation_CurrentSpeed,ArFoundationCameraStats_mainArFoundation_CurrentAngleSpeed,ArFoundationCameraStats_mainArFoundation_TimeRangeAverage,ArFoundationCameraStats_mainArFoundation_InTimeRangeAverageSpeed,ArFoundationCameraStats_mainArFoundation_InTimeRangeAverageAngleSpeed,ArFoundationLightManager_main_LastIntensity,lightEstimationData_averageBrightness,lightEstimationData_averageColorTemperature,lightEstimationData_colorCorrection_Value_r,lightEstimationData_colorCorrection_Value_g,lightEstimationData_colorCorrection_Value_b,lightEstimationData_averageIntensityInLumens,lightEstimationData_mainLightIntensityLumens,lightEstimationData_averageMainLightBrightness,lastFrameEventArgs_exposureDuration,lastFrameEventArgs_exposureOffset,vApplication_version,bApplication_buildGUID,Exif_ApertureValue,Exif_Brightness,Exif_ExposureTime,Exif_ShutterSpeed,Exif_ExposureBias,Exif_FNumber,Exif_FocalLength,Exif_Flash,Exif_ColorSpace,Exif_PhotographicSensitivity,Exif_MeteringMode,depth_CameraConfiguredDepthSensorSupport,depth_LastRGBWidth,depth_LastRGBHeight,depth_LastDepthWidth,depth_LastDepthHeight,depth_LastDepthConfidenceWidth,depth_LastDepthConfidenceHeight,depth_LastDepthRawWidth,depth_LastDepthRawHeight,depth_LastDepthSmoothedWidth,depth_LastDepthSmoothedHeight,depth_LastHumanDepthWidth,depth_LastHumanDepthHeight,depth_LastHumanStencilWidth,depth_LastHumanStencilHeight
77,0019,-0.8488001,-0.08131354,-0.5043471,0.1362371,-2.248539,1.146941,-0.6580925,1773713826,1773713777,14.5503733333333,121.028731666667,2.1,0,2.1,1459.607,1458.875,1920,1080,974.0461,533.5496,0,1,249.3538,66,33,0.08647333,0.2075195,-0.8444824,-0.3469238,0,0,0,0.7707279,11.38486,1,0.7566431,30.3125,1.005379,0.4685068,0,0.9723486,1,1.034689,937.0136,0,0,0,0,v1.7.5,b42db3cbbed4e482298d0c5195f61e63e,0,0,0,0,0,0,0,0,0,0,0,1,1920,1080,0,0,0,0,0,0,0,0,0,0,0,0
77,0020,-0.8453712,-0.08198085,-0.5088977,0.1401782,-2.297669,1.17354,-0.5157337,1773713826,1773713777,14.5503733333333,121.028731666667,2.1,0,2.1,1459.607,1458.875,1920,1080,974.0461,533.5496,0,1,257.2401,66,33,0.08647333,0.1945801,-0.9787597,-0.2741699,0,0,0,0.7388535,13.6087,1,0.7422511,25.45557,1.006631,0.46909,0,0.9710703,1,1.034801,938.1801,0,0,0,0,v1.7.5,b42db3cbbed4e482298d0c5195f61e63e,0,0,0,0,0,0,0,0,0,0,0,1,1920,1080,0,0,0,0,0,0,0,0,0,0,0,0
77,0021,-0.8287947,-0.08455138,-0.5369478,0.1328065,-2.368955,1.157159,-0.3911152,1773713826,1773713777,14.5503733333333,121.028731666667,2.1,0,2.1,1459.607,1458.875,1920,1080,974.0461,533.5496,0,1,263.9304,66,33,0.08647333,0.229248,-1.070557,-0.2680664,0,0,0,0.584601,29.10507,1,0.6710832,15.96148,1.025169,0.4777286,0,0.9731974,1,1.035675,955.4573,0,0,0,0,v1.7.5,b42db3cbbed4e482298d0c5195f61e63e,0,0,0,0,0,0,0,0,0,0,0,1,1920,1080,0,0,0,0,0,0,0,0,0,0,0,0
77,0022,-0.7906375,-0.06255645,-0.5880375,0.1587171,-2.466154,1.161411,-0.26297,1773713826,1773713777,14.5503733333333,121.028731666667,2.1,0,2.1,1459.607,1458.875,1920,1080,974.0461,533.5496,0,1,273.9346,66,32,0.08647333,0.1860352,-1.049561,-0.1914063,0,0,0,0.7989153,53.18724,1,0.7046435,20.25994,1.028343,0.479208,0,0.9803944,1,1.032728,958.416,0,0,0,0,v1.7.5,b42db3cbbed4e482298d0c5195f61e63e,0,0,0,0,0,0,0,0,0,0,0,1,1920,1080,0,0,0,0,0,0,0,0,0,0,0,0
77,0023,-0.7494535,-0.05755181,-0.6401663,0.1587273,-2.541594,1.180541,-0.1173677,1773713827,1773713777,14.5503733333333,121.028731666667,2.1,0,2.1,1459.607,1458.875,1920,1080,974.0461,533.5496,0,1,269.0997,66,32,0.08647333,0.1306152,-0.9938964,-0.204834,0,0,0,1.743391,75.43068,1,0.690612,24.40847,1.069862,0.4985559,0,0.9790989,1,1.029981,997.1119,0,0,0,0,v1.7.5,b42db3cbbed4e482298d0c5195f61e63e,0,0,0,0,0,0,0,0,0,0,0,1,1920,1080,0,0,0,0,0,0,0,0,0,0,0,0
77,0024,-0.7399697,-0.063715,-0.6523264,0.1511805,-2.58558,1.167271,0.02917671,1773713827,1773713777,14.5503733333333,121.028731666667,2.1,0,2.1,1459.607,1458.875,1920,1080,974.0461,533.5496,0,1,282.8258,66,32,0.08647333,0.2241211,-1.177002,-0.2841797,0,0,0,0.7993867,10.05386,1,0.7091882,25.22684,1.049224,0.4889385,0,0.9792981,1,1.025534,977.877,0,0,0,0,v1.7.5,b42db3cbbed4e482298d0c5195f61e63e,0,0,0,0,0,0,0,0,0,0,0,1,1920,1080,0,0,0,0,0,0,0,0,0,0,0,0
77,0025,-0.7242543,-0.04850876,-0.6698916,0.1560382,-2.609397,1.177131,0.2418013,1773713827,1773713777,14.5503733333333,121.028731666667,2.1,0,2.1,1459.607,1458.875,1920,1080,974.0461,533.5496,0,1,262.3695,66,32,0.08647333,0.1269531,-0.8378906,-0.2954102,0,0,0,0.9048065,26.80043,1,0.7981614,26.69491,1.04339,0.4862195,0,0.9771292,1,1.022739,972.439,0,0,0,0,v1.7.5,b42db3cbbed4e482298d0c5195f61e63e,0,0,0,0,0,0,0,0,0,0,0,1,1920,1080,0,0,0,0,0,0,0,0,0,0,0,0
77,0026,-0.6926754,-0.02941001,-0.7057524,0.1457718,-2.621842,1.182812,0.4173298,1773713827,1773713827,14.5503483333333,121.028728333333,2.1,0,2.1,1459.607,1458.875,1920,1080,974.0461,533.5496,0,1,288.4856,66,33,0.2372869,0.2211914,-1.101074,-0.2124023,0,0,0,1.062999,44.94228,1,0.8135596,23.24443,1.044427,0.486703,0,0.9816181,1,1.013921,973.4061,0,0,0,0,v1.7.5,b42db3cbbed4e482298d0c5195f61e63e,0,0,0,0,0,0,0,0,0,0,0,1,1920,1080,0,0,0,0,0,0,0,0,0,0,0,0
77,0027,-0.6319433,-0.01789187,-0.7562944,0.1683639,-2.64185,1.176028,0.5683508,1773713828,1773713827,14.5503483333333,121.028728333333,2.1,0,2.1,1459.607,1458.875,1920,1080,974.0461,533.5496,0,1,288.1956,66,33,0.2372869,0.1262207,-0.9760742,-0.184082,0,0,0,0.5620548,42.02122,1,0.755574,25.33112,1.06648,0.4969797,0,0.9880515,1,1.015505,993.9593,0,0,0,0,v1.7.5,b42db3cbbed4e482298d0c5195f61e63e,0,0,0,0,0,0,0,0,0,0,0,1,1920,1080,0,0,0,0,0,0,0,0,0,0,0,0
77,0028,-0.5820968,-0.02985204,-0.7947995,0.1690155,-2.631203,1.192862,0.6956329,1773713828,1773713827,14.5503483333333,121.028728333333,2.1,0,2.1,1459.607,1458.875,1920,1080,974.0461,533.5496,0,1,302.8207,66,33,0.2372869,0.2307129,-0.9284668,-0.2392578,0,0,0,0.3658509,26.4516,1,0.7529507,32.07581,1.070707,0.4989496,0,0.9888656,1,1.013572,997.8993,0,0,0,0,v1.7.5,b42db3cbbed4e482298d0c5195f61e63e,0,0,0,0,0,0,0,0,0,0,0,1,1920,1080,0,0,0,0,0,0,0,0,0,0,0,0
